Geneid;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000254822;0;0;0;0;0;0;0;0;0;0
ENSG00000254566;0;0;0;0;0;0;0;0;0;0
ENSG00000152270;158;98;180;182;69;221;18;106;185;118
ENSG00000257058;0;0;1;0;0;0;1;0;0;2
ENSG00000255418;1;0;0;0;0;0;0;0;1;1
ENSG00000254734;0;0;0;0;0;0;0;0;0;0
ENSG00000254403;0;0;0;0;0;0;0;0;0;0
ENSG00000254584;0;0;0;0;0;0;0;0;0;0
ENSG00000254530;0;0;0;0;0;1;0;0;0;0
ENSG00000255252;0;0;0;0;0;0;0;0;0;0
ENSG00000255073;0;0;0;0;0;0;0;0;0;0
ENSG00000242834;0;0;0;0;0;0;0;0;0;0
ENSG00000270588;0;0;0;0;0;0;0;0;0;0
ENSG00000255106;0;0;0;0;0;0;0;0;0;0
ENSG00000124942;4649;3808;6539;6330;3095;9101;9128;5029;3655;6771
ENSG00000148948;5;4;5;7;25;41;57;15;43;22
ENSG00000254454;0;0;0;1;0;0;0;0;0;0
ENSG00000234964;1;1;1;0;0;1;1;1;0;1
ENSG00000269570;3;0;0;0;2;5;3;2;0;3
ENSG00000011347;4;9;2;12;9;15;120;25;2;10
ENSG00000124900;0;0;0;0;0;0;0;0;0;0
ENSG00000148942;0;1;4;1;3;3;3;6;1;2
ENSG00000255218;0;0;0;0;0;0;0;0;0;0
ENSG00000149021;0;0;0;0;0;0;0;0;0;0
ENSG00000255538;0;0;0;0;0;0;0;0;0;0
ENSG00000254477;6;6;6;4;6;4;2;2;3;3
ENSG00000255047;0;0;0;0;0;0;0;0;0;0
ENSG00000240554;0;0;0;0;0;0;0;0;0;0
ENSG00000129173;0;1;0;2;0;0;2;1;0;1
ENSG00000280321;0;0;0;0;0;0;0;0;0;0
ENSG00000157570;122;101;235;233;49;117;22;74;19;14
ENSG00000242527;0;0;0;0;0;0;0;0;0;0
ENSG00000254772;0;0;0;0;0;0;0;0;0;0
ENSG00000165973;0;0;0;0;0;0;0;0;0;0
ENSG00000255508;4;2;0;5;6;17;4;5;6;8
ENSG00000287373;0;0;0;0;0;6;0;3;0;0
ENSG00000250659;0;0;0;0;0;0;0;0;0;0
ENSG00000148950;46;39;25;30;35;94;39;44;39;40
ENSG00000205029;0;0;0;0;0;0;0;0;0;0
ENSG00000254914;0;0;0;0;0;0;0;0;0;0
ENSG00000176971;605;587;1297;1167;967;2193;2480;1313;1159;1700
ENSG00000255431;0;0;0;0;0;0;0;0;0;0
ENSG00000255267;0;0;0;0;0;0;0;0;0;0
ENSG00000110107;1160;1186;877;887;841;1767;911;1097;1104;1056
ENSG00000255446;0;0;0;0;0;0;0;0;0;0
ENSG00000254906;0;0;0;0;0;0;0;0;0;0
ENSG00000261340;0;0;0;0;1;0;0;0;0;0
ENSG00000287264;0;3;1;1;0;4;1;0;0;1
ENSG00000242689;8;7;4;5;2;2;3;5;6;4
ENSG00000255126;0;0;0;0;0;0;0;0;0;0
ENSG00000169519;161;175;144;120;147;373;236;219;204;214
ENSG00000285740;0;0;0;0;0;0;0;0;0;0
ENSG00000176697;231;194;83;51;112;398;833;461;127;257
ENSG00000179241;170;167;110;119;124;250;182;234;251;185
ENSG00000255355;1;3;2;0;0;1;3;0;1;0
ENSG00000166902;383;389;265;283;250;689;328;347;415;374
ENSG00000286418;1;1;0;1;0;0;0;3;0;0
ENSG00000285751;2;0;0;0;0;0;0;0;5;0
ENSG00000271028;0;0;0;0;0;0;0;0;0;0
ENSG00000254651;0;0;0;0;0;0;0;0;0;0
ENSG00000279395;0;0;0;0;0;0;0;0;0;0
ENSG00000254862;2;4;0;0;0;0;1;0;0;1
ENSG00000255041;0;2;0;0;0;0;0;0;0;0
ENSG00000255505;0;0;0;0;0;0;0;0;0;0
ENSG00000271332;0;0;1;0;0;0;0;0;0;0
ENSG00000148943;478;549;400;450;341;788;943;700;487;534
ENSG00000255421;1;0;0;0;0;0;3;0;0;0
ENSG00000132749;0;0;0;2;0;0;2;2;0;1
ENSG00000255081;0;0;0;0;0;0;0;0;0;0
ENSG00000173227;2;5;0;3;4;5;86;1;0;9
ENSG00000254672;0;0;0;0;0;0;0;0;0;0
ENSG00000254447;0;0;0;0;0;0;0;0;0;0
ENSG00000255519;0;0;0;0;0;1;0;0;0;0
ENSG00000254582;0;0;0;0;0;0;0;0;0;0
ENSG00000169550;0;0;0;0;0;0;0;0;0;0
ENSG00000254514;0;0;0;0;0;0;0;0;0;0
ENSG00000021300;7;7;6;4;4;12;1;3;3;5
ENSG00000279297;0;0;0;0;0;3;0;0;1;0
ENSG00000255178;0;0;0;0;0;0;0;0;0;0
ENSG00000254746;0;0;0;0;0;0;0;0;0;0
ENSG00000255385;0;0;0;0;0;0;0;0;0;0
ENSG00000186895;0;0;0;0;0;0;0;0;0;0
ENSG00000256568;0;0;0;0;0;0;1;0;2;0
ENSG00000255162;0;0;0;0;0;0;0;0;0;0
ENSG00000166013;0;0;0;0;0;0;1;0;0;0
ENSG00000255132;0;0;0;0;0;0;0;0;0;0
ENSG00000254885;0;0;0;0;0;0;0;0;0;0
ENSG00000255187;0;0;0;0;0;0;0;0;0;0
ENSG00000280430;0;0;0;0;0;0;0;0;0;0
ENSG00000286665;0;0;0;0;0;0;0;0;0;0
ENSG00000254915;0;0;0;0;0;0;0;0;0;0
ENSG00000280367;4;6;5;3;3;6;2;7;2;2
ENSG00000077514;211;224;163;143;151;333;159;219;207;248
ENSG00000284722;0;0;0;0;0;0;0;0;0;0
ENSG00000280307;0;0;0;0;0;0;0;0;0;0
ENSG00000270323;0;0;0;0;0;0;0;0;0;0
ENSG00000166012;1153;1198;874;812;754;1800;989;1233;1191;1178
ENSG00000248990;0;0;0;0;0;0;0;0;0;0
ENSG00000137478;650;656;539;549;539;1275;883;763;582;608
ENSG00000255995;0;0;0;0;0;0;0;0;0;0
ENSG00000280010;2;1;4;2;2;4;6;2;3;0
ENSG00000279438;0;0;0;0;0;0;0;0;0;0
ENSG00000166025;876;941;428;602;673;1913;1384;1207;649;736
ENSG00000254747;0;0;0;0;0;0;0;0;0;0
ENSG00000255391;0;0;0;0;0;0;0;0;0;0
ENSG00000278980;0;0;0;0;0;0;0;0;0;0
ENSG00000255928;0;0;0;0;0;0;0;0;0;0
ENSG00000256148;0;0;0;0;0;0;0;0;0;0
ENSG00000278929;0;0;0;0;0;0;0;0;0;0
ENSG00000260808;1;0;0;0;0;1;1;0;0;0
ENSG00000255540;0;0;0;0;0;0;0;0;0;0
ENSG00000255295;0;0;0;0;0;0;0;0;0;0
ENSG00000214414;0;0;0;0;0;0;0;0;0;0
ENSG00000279603;0;0;0;0;0;2;1;0;0;0
ENSG00000268635;0;0;0;0;0;0;0;0;0;0
ENSG00000166004;83;77;75;68;50;144;137;84;89;105
ENSG00000214391;0;3;1;3;1;2;1;5;3;4
ENSG00000280201;0;0;0;0;0;0;0;0;0;0
ENSG00000261645;2;0;0;0;0;0;2;0;0;0
ENSG00000254971;0;0;0;0;0;0;0;0;0;0
ENSG00000254437;0;0;0;0;0;0;0;0;0;0
ENSG00000279299;0;0;0;0;0;0;0;0;0;0
ENSG00000197692;2;0;0;0;0;0;1;1;0;0
ENSG00000255504;0;0;0;0;0;0;0;0;0;0
ENSG00000245832;6;8;0;0;3;6;0;1;4;1
ENSG00000279045;0;0;0;0;0;0;0;0;0;0
ENSG00000255209;0;0;0;0;0;0;0;0;0;0
ENSG00000279696;9;9;7;6;3;10;15;16;14;8
ENSG00000254985;0;0;1;0;0;4;0;1;0;1
ENSG00000279341;0;0;0;0;0;0;0;0;0;0
ENSG00000178301;37;30;42;32;44;105;25;43;26;31
ENSG00000279163;0;0;0;0;0;0;0;0;0;0
ENSG00000256752;0;0;0;0;0;0;0;0;0;0
ENSG00000280085;0;0;0;0;0;0;0;0;0;0
ENSG00000170967;0;2;0;0;0;1;0;0;0;0
ENSG00000255515;0;0;0;0;0;0;0;0;0;0
ENSG00000255039;0;0;0;0;0;0;0;0;0;0
ENSG00000256469;0;0;0;0;0;0;0;0;0;0
ENSG00000077498;5;0;0;0;0;2;4;2;0;1
ENSG00000254677;0;0;0;0;0;0;0;0;0;0
ENSG00000287802;0;0;0;0;0;0;0;0;0;0
ENSG00000279454;0;0;0;0;0;0;0;0;0;0
ENSG00000254599;0;0;0;0;0;0;0;0;0;0
ENSG00000254758;0;0;0;0;0;0;0;0;0;0
ENSG00000118113;16;117;1;8;9;19;21;748;38;80
ENSG00000254794;0;0;0;0;0;0;0;0;0;0
ENSG00000279697;0;0;0;0;0;0;0;0;0;0
ENSG00000285835;0;0;0;0;0;0;0;0;0;0
ENSG00000077616;99;140;30;35;14;52;40;167;93;44
ENSG00000250946;0;0;0;0;0;0;0;0;0;0
ENSG00000255102;0;0;0;0;0;0;0;0;0;0
ENSG00000280093;0;0;0;0;0;0;0;0;0;0
ENSG00000137675;0;0;0;0;0;0;0;0;0;0
ENSG00000255256;0;0;0;0;0;0;0;0;0;0
ENSG00000255353;0;0;0;0;0;0;0;2;0;0
ENSG00000165895;670;635;308;294;190;503;227;550;478;360
ENSG00000204455;0;0;0;0;0;0;0;0;0;0
ENSG00000224829;0;0;0;0;0;0;0;0;0;0
ENSG00000255059;0;0;0;0;0;0;0;0;0;0
ENSG00000231726;0;0;0;0;0;0;0;0;0;0
ENSG00000270449;0;0;0;0;0;0;0;0;0;0
ENSG00000270753;0;0;0;0;0;0;0;0;0;0
ENSG00000149289;244;224;158;123;128;337;515;375;317;345
ENSG00000086991;1454;1472;571;585;1042;2517;1071;1247;1315;442
ENSG00000173156;401;409;341;286;419;808;172;156;394;329
ENSG00000255345;0;1;0;0;3;0;1;3;0;0
ENSG00000274584;8;3;2;1;1;0;0;3;1;1
ENSG00000255183;0;0;0;0;0;0;0;0;0;0
ENSG00000279701;0;0;0;0;0;0;0;0;0;0
ENSG00000254911;1;0;0;0;0;2;3;0;0;0
ENSG00000255376;0;0;0;0;0;0;0;0;0;0
ENSG00000255285;0;0;0;0;0;0;0;0;0;0
ENSG00000280124;0;0;0;0;0;0;0;1;0;0
ENSG00000254587;0;0;0;0;0;0;0;0;0;0
ENSG00000279209;0;0;0;0;0;0;0;0;0;0
ENSG00000179331;0;0;0;0;0;0;0;0;0;0
ENSG00000255380;0;0;0;0;0;0;0;0;0;0
ENSG00000284057;0;0;0;0;0;0;0;0;0;0
ENSG00000042429;88;81;40;57;50;99;105;90;71;71
ENSG00000255028;1;2;0;0;0;0;0;0;0;0
ENSG00000181333;2;1;1;0;2;6;5143;107;138;172
ENSG00000255548;2;1;0;0;0;2;1;1;0;1
ENSG00000261098;5;7;4;5;3;15;20;15;10;8
ENSG00000255170;0;0;0;0;0;0;0;0;0;0
ENSG00000214376;2;2;7;3;1;0;7;1;2;1
ENSG00000255210;0;0;0;0;0;0;0;1;0;0
ENSG00000168930;0;0;0;0;0;0;0;0;0;0
ENSG00000278953;0;0;0;0;0;0;0;0;0;0
ENSG00000123892;6;4;6;5;10;28;36;3;7;10
ENSG00000069482;0;1;0;2;3;4;5;5;0;0
ENSG00000279248;0;0;0;0;0;0;0;0;0;0
ENSG00000254987;1;0;1;0;1;0;0;1;1;1
ENSG00000110660;10;14;10;9;34;56;103;38;26;33
ENSG00000255332;0;0;0;0;0;0;0;0;0;0
ENSG00000279056;0;0;0;0;0;0;0;0;0;0
ENSG00000054967;101;79;48;51;36;137;76;84;56;73
ENSG00000255501;2;0;0;0;0;0;0;0;0;0
ENSG00000254650;0;0;0;0;0;0;0;0;0;0
ENSG00000166575;337;327;341;301;254;728;313;332;423;326
ENSG00000255547;0;0;0;0;0;0;0;0;0;0
ENSG00000137672;1;0;1;1;1;0;0;2;1;1
ENSG00000254830;0;0;0;0;0;0;0;0;0;0
ENSG00000234376;0;0;0;0;0;0;0;0;0;0
ENSG00000173120;695;684;550;612;501;1239;1227;730;521;740
ENSG00000255316;0;0;0;0;0;0;0;0;0;0
ENSG00000255516;0;0;0;0;0;0;0;0;0;0
ENSG00000255486;0;0;0;0;0;0;0;0;0;0
ENSG00000254434;0;0;0;0;0;0;0;0;0;0
ENSG00000254939;0;0;0;0;0;0;0;0;0;0
ENSG00000170290;0;0;0;0;0;0;0;0;0;1
ENSG00000254436;0;0;0;0;0;0;0;0;0;0
ENSG00000248027;0;4;0;3;0;0;2;2;0;0
ENSG00000170962;562;530;393;226;285;542;192;1077;460;401
ENSG00000254659;0;0;0;0;0;1;2;0;0;0
ENSG00000255205;0;0;0;0;0;0;0;0;0;0
ENSG00000255070;0;0;0;0;0;0;0;0;0;0
ENSG00000166266;510;579;471;436;476;1115;690;643;708;639
ENSG00000240652;0;1;0;0;0;0;0;0;0;0
ENSG00000286345;0;0;0;0;0;0;0;0;0;0
ENSG00000213252;0;0;1;0;1;3;0;2;0;2
ENSG00000137713;382;351;249;252;280;659;374;476;392;293
ENSG00000254798;0;0;0;0;0;0;0;0;0;0
ENSG00000255065;0;0;0;0;0;0;0;0;0;0
ENSG00000166682;3;0;0;2;0;2;1;3;1;3
ENSG00000110675;1;1;6;8;6;3;37;45;3;7
ENSG00000255022;0;0;0;0;0;0;0;0;0;0
ENSG00000255528;0;0;0;0;0;0;0;0;0;0
ENSG00000254555;0;0;0;0;0;0;0;0;0;0
ENSG00000256928;0;0;0;0;0;0;0;0;0;0
ENSG00000177103;0;0;0;0;0;0;0;0;0;0
ENSG00000110237;818;891;852;1110;839;1758;1496;355;286;693
ENSG00000254416;0;0;0;0;0;0;0;0;0;0
ENSG00000254511;0;0;0;0;0;0;0;0;0;0
ENSG00000225215;0;0;0;0;0;0;0;0;0;0
ENSG00000255149;0;0;0;0;0;0;0;0;0;0
ENSG00000255429;0;0;0;0;0;0;0;0;0;0
ENSG00000255241;0;0;0;0;0;0;1;0;0;0
ENSG00000198382;391;365;300;291;237;575;377;319;344;326
ENSG00000227376;11;12;6;9;12;30;10;11;4;7
ENSG00000254702;0;0;0;0;0;0;0;0;0;0
ENSG00000233497;0;0;0;0;0;0;0;0;0;0
ENSG00000250390;0;0;0;0;0;0;0;0;0;0
ENSG00000287245;0;0;0;1;1;1;0;0;2;0
ENSG00000255014;0;0;0;0;0;0;0;0;0;0
ENSG00000224776;0;1;0;0;0;0;0;0;0;0
ENSG00000166002;154;140;177;170;151;342;73;142;164;135
ENSG00000255239;0;0;0;0;0;1;0;0;2;0
ENSG00000149380;2382;2492;1714;1855;1870;4161;1635;2534;1758;2365
ENSG00000255483;0;0;0;0;0;0;0;0;0;0
ENSG00000285568;0;0;0;0;0;0;0;0;0;0
ENSG00000254944;0;0;0;0;0;0;0;0;0;0
ENSG00000074201;1426;1383;1113;1012;1280;2818;760;1524;1490;1452
ENSG00000255502;0;0;0;0;0;0;0;0;0;1
ENSG00000286731;0;0;0;0;0;0;0;0;0;0
ENSG00000271022;0;0;0;0;0;0;0;0;0;0
ENSG00000243669;0;0;0;0;0;0;0;0;0;0
ENSG00000279793;0;0;0;0;0;0;0;0;0;0
ENSG00000270423;0;0;0;0;0;0;0;0;0;0
ENSG00000256448;0;0;0;0;0;0;1;0;0;0
ENSG00000255246;0;0;0;0;0;0;0;0;0;0
ENSG00000166900;348;366;348;388;337;690;359;399;478;252
ENSG00000109944;83;69;53;35;42;71;28;63;30;62
ENSG00000272575;0;0;0;0;0;0;0;0;0;0
ENSG00000137714;312;303;222;248;260;559;283;406;406;362
ENSG00000255299;0;1;1;1;0;0;3;1;1;3
ENSG00000137699;67;63;119;83;42;96;23;52;34;49
ENSG00000244400;0;0;0;0;0;0;0;0;0;0
ENSG00000270510;0;0;0;0;0;0;0;0;0;0
ENSG00000254880;0;0;1;1;0;1;1;1;1;3
ENSG00000196914;1447;1316;1298;1324;1004;2946;1956;1412;1203;1527
ENSG00000227125;0;0;0;0;0;0;0;0;0;0
ENSG00000246790;0;0;0;0;0;0;0;0;0;0
ENSG00000254863;0;0;0;0;0;0;0;0;0;0
ENSG00000255094;0;0;0;0;0;0;0;0;0;0
ENSG00000244641;0;0;0;0;0;0;0;0;0;0
ENSG00000254823;0;0;0;0;0;0;0;0;0;0
ENSG00000154144;689;637;543;435;374;785;500;632;556;533
ENSG00000255327;3;0;1;1;1;0;0;2;2;0
ENSG00000255074;0;0;0;1;0;0;0;0;0;0
ENSG00000282728;0;3;0;2;0;3;0;0;0;0
ENSG00000137642;47;39;7;28;13;28;115;179;34;59
ENSG00000255455;0;0;0;0;0;0;0;0;0;0
ENSG00000240121;0;0;0;0;0;0;0;0;0;0
ENSG00000110013;587;447;601;458;450;1054;495;502;664;698
ENSG00000254534;0;0;0;0;0;0;0;0;0;0
ENSG00000255255;0;0;0;0;0;0;0;0;0;0
ENSG00000227593;0;0;0;0;0;0;0;0;0;0
ENSG00000237612;0;0;0;0;0;0;0;0;0;0
ENSG00000255786;0;0;0;0;0;0;0;0;0;0
ENSG00000109943;0;1;0;0;0;0;1;3;0;0
ENSG00000109971;13572;13890;12178;12582;13611;28807;13144;15911;21519;16279
ENSG00000043039;0;0;0;0;0;0;0;0;0;0
ENSG00000287238;0;0;0;0;0;0;0;0;0;0
ENSG00000255216;0;0;0;0;1;0;0;0;0;0
ENSG00000166250;3809;4082;3399;3505;2870;6332;3659;5805;3876;4360
ENSG00000279046;0;0;0;0;0;0;0;0;0;0
ENSG00000233541;0;0;0;0;0;0;0;0;0;0
ENSG00000213233;0;0;0;0;0;0;0;0;0;0
ENSG00000149557;890;913;713;566;652;1318;783;883;965;726
ENSG00000255155;0;0;0;0;0;0;0;0;0;0
ENSG00000091664;0;0;0;0;0;0;1;0;0;0
ENSG00000204456;0;0;0;0;0;0;0;0;0;0
ENSG00000121621;0;3;4;2;0;2;26;14;5;11
ENSG00000149256;332;385;168;304;364;948;1130;401;184;155
ENSG00000285909;0;0;0;0;0;0;0;0;0;0
ENSG00000254515;0;0;0;0;0;0;0;0;0;0
ENSG00000255475;0;0;0;0;0;0;0;0;0;0
ENSG00000281097;0;0;0;0;0;0;0;0;0;0
ENSG00000278945;0;0;0;0;0;0;0;0;0;0
ENSG00000154127;321;365;274;319;460;895;1135;652;517;803
ENSG00000255342;0;0;0;0;0;0;0;0;0;0
ENSG00000236616;0;0;0;0;0;0;1;0;0;0
ENSG00000281386;0;0;0;0;0;0;0;0;0;0
ENSG00000254407;0;0;0;0;0;0;0;0;0;0
ENSG00000236129;0;0;0;0;0;0;0;0;0;0
ENSG00000204300;0;0;0;0;0;0;0;0;0;0
ENSG00000255344;0;0;0;0;0;0;0;0;0;0
ENSG00000286374;0;0;0;0;0;0;0;0;0;0
ENSG00000134910;4356;4647;4168;4106;3747;8770;4581;6119;6014;5826
ENSG00000109929;2456;2341;2042;1995;1328;3268;1497;3966;3263;2366
ENSG00000166118;0;0;0;0;0;0;0;0;0;0
ENSG00000254989;0;0;0;0;0;0;0;0;0;0
ENSG00000175728;0;0;0;0;0;0;0;0;0;0
ENSG00000286341;0;0;0;0;0;0;0;0;0;0
ENSG00000213153;0;0;0;0;0;0;0;0;0;0
ENSG00000254573;0;0;0;0;0;0;0;0;0;0
ENSG00000272642;0;0;0;0;0;0;0;0;0;0
ENSG00000149571;4;11;4;5;6;6;57;6;9;4
ENSG00000232460;0;1;0;0;0;1;0;0;0;0
ENSG00000149547;2261;2221;1752;1722;1783;4186;2051;2319;2653;2058
ENSG00000254612;8;7;3;9;7;125;5;7;8;6
ENSG00000285735;0;0;0;0;0;0;0;0;0;0
ENSG00000254591;0;0;0;0;0;0;0;0;0;0
ENSG00000287251;0;0;0;0;0;0;0;1;0;0
ENSG00000255352;0;0;0;0;0;0;0;0;0;0
ENSG00000273415;0;1;2;0;0;3;8;3;3;2
ENSG00000285640;0;0;0;0;0;0;0;0;0;0
ENSG00000255537;0;1;2;1;0;0;1;2;2;2
ENSG00000197798;416;393;339;337;348;655;304;365;482;357
ENSG00000188909;0;0;0;0;0;0;0;0;1;0
ENSG00000255258;0;0;0;0;0;0;0;0;0;0
ENSG00000254842;0;1;1;3;0;0;3;2;0;0
ENSG00000255512;0;0;0;0;0;0;0;0;0;0
ENSG00000280385;36;46;30;23;22;79;74;78;60;53
ENSG00000273409;0;0;0;0;0;0;0;0;0;0
ENSG00000213184;0;0;0;0;0;0;0;0;0;0
ENSG00000154143;0;0;0;0;0;0;0;0;0;0
ENSG00000255006;0;0;0;0;0;0;0;0;0;0
ENSG00000110172;484;432;452;380;406;923;539;656;679;531
ENSG00000254710;0;0;0;0;0;0;0;0;0;0
ENSG00000255484;0;0;0;0;0;0;0;0;0;0
ENSG00000165495;84;54;77;89;27;22;143;42;45;122
ENSG00000255234;1;0;0;0;0;1;1;1;0;3
ENSG00000255079;0;0;0;0;0;0;0;0;0;0
ENSG00000270701;0;0;0;0;0;0;0;0;0;0
ENSG00000255032;0;0;0;0;0;0;0;0;0;0
ENSG00000259290;0;0;0;0;0;0;0;0;0;0
ENSG00000237937;0;0;0;0;0;0;0;0;0;0
ENSG00000254932;0;0;0;0;0;0;0;0;0;0
ENSG00000085117;1028;1343;524;795;1250;2998;2303;1923;1414;1086
ENSG00000254693;0;0;0;0;1;0;1;0;0;0
ENSG00000118094;0;0;0;0;0;0;2;0;0;0
ENSG00000109881;57;67;53;50;81;210;121;130;69;63
ENSG00000187151;0;0;1;1;0;1;3;0;0;0
ENSG00000279295;0;0;0;0;0;0;0;0;0;0
ENSG00000254890;0;0;0;0;0;0;0;0;0;0
ENSG00000270403;0;0;0;0;0;0;0;0;0;0
ENSG00000110318;77;73;65;58;49;131;173;101;69;41
ENSG00000185742;0;0;0;0;0;0;15;4;1;0
ENSG00000254482;0;0;0;0;0;0;0;0;0;0
ENSG00000254471;0;0;0;0;0;0;0;0;0;0
ENSG00000275669;0;0;0;0;0;0;0;0;0;0
ENSG00000266645;0;0;0;0;0;0;0;0;0;0
ENSG00000278529;0;0;0;0;0;0;0;0;0;0
ENSG00000212365;0;0;0;0;0;0;0;0;0;0
ENSG00000253072;0;0;0;0;0;0;0;0;0;0
ENSG00000221703;0;0;0;0;0;0;0;0;0;0
ENSG00000251991;0;0;0;1;0;2;8;2;1;2
ENSG00000284094;0;0;0;0;0;0;0;0;0;0
ENSG00000201059;0;0;0;0;0;0;0;0;0;0
ENSG00000252816;0;0;0;0;0;0;0;0;0;0
ENSG00000200687;0;0;0;0;0;0;0;0;0;0
ENSG00000265210;0;0;0;0;0;0;0;0;0;0
ENSG00000207407;0;0;0;0;0;0;0;0;0;0
ENSG00000264309;0;0;0;0;0;0;0;0;0;0
ENSG00000252519;0;0;0;0;0;0;0;0;0;0
ENSG00000207252;0;0;0;0;0;0;0;0;0;0
ENSG00000278483;0;0;0;0;0;0;0;0;0;0
ENSG00000212289;0;0;0;0;0;0;0;0;0;0
ENSG00000207874;0;0;0;0;0;0;0;0;0;0
ENSG00000222427;0;0;0;0;0;0;0;0;0;0
ENSG00000273677;0;0;0;0;0;0;0;0;0;0
ENSG00000243505;0;0;0;0;0;0;0;0;0;0
ENSG00000278822;0;0;0;0;0;0;0;0;0;0
ENSG00000278045;0;0;0;0;0;0;0;0;0;0
ENSG00000276530;0;0;0;0;0;0;0;0;0;0
ENSG00000273908;0;0;0;0;0;0;0;0;0;0
ENSG00000277119;0;0;0;0;0;0;0;0;0;0
ENSG00000275868;0;0;0;0;0;0;0;0;0;0
ENSG00000212551;0;0;0;0;0;0;0;0;0;0
ENSG00000251838;0;0;0;0;0;0;0;0;0;0
ENSG00000201591;0;0;0;0;0;0;0;0;0;0
ENSG00000263389;0;0;0;0;0;0;0;0;0;0
ENSG00000206806;0;0;0;0;0;0;0;0;0;0
ENSG00000252922;0;0;0;0;0;0;0;0;0;0
ENSG00000222385;0;0;0;0;0;0;0;0;0;0
ENSG00000273912;0;0;0;0;0;0;0;0;0;0
ENSG00000264559;0;0;0;0;0;0;0;0;0;0
ENSG00000223223;0;0;0;0;0;0;0;0;0;0
ENSG00000283326;0;0;0;0;0;0;0;0;0;0
ENSG00000223013;0;0;0;0;0;0;0;0;0;0
ENSG00000200146;0;0;0;0;0;0;0;0;0;0
ENSG00000206816;0;0;0;0;0;0;1;0;0;0
ENSG00000211997;0;0;0;1;0;0;0;2;0;1
ENSG00000238880;0;0;1;0;0;0;0;0;0;0
ENSG00000266570;0;0;0;0;0;0;0;0;0;0
ENSG00000264110;0;0;0;0;0;0;0;0;0;0
ENSG00000223015;0;0;0;0;0;0;0;0;0;0
ENSG00000207113;0;0;0;0;0;0;0;0;0;0
ENSG00000206690;0;0;0;0;0;0;0;0;0;0
ENSG00000240202;0;0;0;0;0;0;0;0;0;0
ENSG00000283412;0;0;0;0;0;0;0;0;0;0
ENSG00000199315;0;0;0;0;0;0;0;0;0;0
ENSG00000207299;0;0;0;0;0;0;0;0;0;0
ENSG00000263885;0;0;0;0;0;0;0;0;0;0
ENSG00000242165;0;0;0;0;0;0;0;0;0;0
ENSG00000199875;0;0;0;0;0;0;0;0;0;0
ENSG00000202314;4;7;2;3;4;3;4;9;3;8
ENSG00000275146;0;0;0;0;0;0;0;0;0;0
ENSG00000273885;0;0;0;0;0;0;0;0;0;0
ENSG00000207112;0;0;0;0;0;0;0;0;0;0
ENSG00000223269;0;0;0;0;0;0;0;0;0;0
ENSG00000206799;0;0;0;0;0;0;0;0;0;0
ENSG00000206834;0;0;0;0;0;0;0;0;0;0
ENSG00000207304;0;0;0;0;0;0;0;0;0;0
ENSG00000239195;0;0;0;0;0;0;0;0;0;0
ENSG00000207145;0;0;0;0;0;0;0;0;0;0
ENSG00000284458;0;0;0;0;0;0;0;0;0;0
ENSG00000210825;0;0;0;0;0;0;0;0;0;0
ENSG00000280773;0;0;0;0;0;0;0;0;0;0
ENSG00000206911;0;0;0;0;0;0;0;0;0;0
ENSG00000200047;0;0;0;0;0;0;0;0;0;0
ENSG00000264200;0;0;0;0;0;0;0;0;0;0
ENSG00000278640;0;0;0;0;0;0;0;0;0;0
ENSG00000266703;0;0;0;0;0;0;0;0;0;0
ENSG00000264997;0;0;0;0;0;0;0;0;0;0
ENSG00000221586;0;0;0;0;0;0;0;0;0;0
ENSG00000200613;0;0;0;0;0;0;0;0;0;0
ENSG00000206772;0;0;0;0;0;0;0;0;0;0
ENSG00000212397;0;0;0;0;0;0;0;0;0;0
ENSG00000207462;0;0;0;0;0;0;0;0;0;0
ENSG00000200496;0;0;0;0;0;0;0;0;0;0
ENSG00000239079;0;0;0;0;0;0;0;0;0;0
ENSG00000200855;0;0;0;0;0;0;0;0;0;0
ENSG00000265357;0;0;0;0;0;0;0;0;0;0
ENSG00000199709;0;0;0;0;0;0;0;0;0;0
ENSG00000222844;0;0;0;0;0;0;0;0;0;0
ENSG00000274999;0;0;0;0;0;0;0;0;0;0
ENSG00000242673;0;0;0;0;0;0;0;0;0;0
ENSG00000222297;0;0;0;0;0;0;0;0;0;0
ENSG00000200278;0;0;0;0;0;0;0;0;0;0
ENSG00000284020;0;0;0;0;0;0;0;0;0;0
ENSG00000200879;0;0;0;0;1;0;1;0;0;0
ENSG00000207118;0;0;0;0;0;0;0;0;0;0
ENSG00000202252;0;0;0;0;0;0;0;0;0;0
ENSG00000222774;0;0;0;0;0;0;0;0;0;0
ENSG00000223315;0;0;0;0;0;0;0;0;0;0
ENSG00000199090;0;0;0;0;0;0;0;0;0;0
ENSG00000149273;10675;10280;8180;8520;10862;21394;7796;8141;15864;11250
ENSG00000206941;0;0;0;0;0;0;0;0;0;0
ENSG00000207445;0;1;2;0;0;0;0;1;2;0
ENSG00000158555;50;49;76;44;40;84;48;15;16;36
ENSG00000254460;0;0;0;0;0;0;0;0;0;0
ENSG00000255326;3;4;2;0;1;3;0;2;3;3
ENSG00000255434;0;0;1;5;2;1;0;1;1;2
ENSG00000254630;0;0;0;0;0;0;0;0;0;0
