Geneid;B1;S1;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000147570;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227170;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254802;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254225;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156471;1033;838;443;676;730;960;957;1428;964;673;936;989
ENSG00000253663;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286984;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271381;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000243050;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164761;1857;1088;32;108;358;344;1140;1139;2354;98;1672;677
ENSG00000254006;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253355;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000212994;1;1;2;3;0;2;2;1;1;1;2;1
ENSG00000253723;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271882;1;8;10;4;6;10;5;11;10;16;2;2
ENSG00000254302;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253195;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254316;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254000;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253639;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253395;0;0;0;0;0;1;0;1;1;2;0;0
ENSG00000286878;4;5;2;0;1;1;1;1;1;1;1;0
ENSG00000254303;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000255397;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000247570;0;0;0;0;0;0;1;1;0;0;0;0
ENSG00000253997;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253800;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253702;1;3;1;3;3;0;1;2;0;1;1;0
ENSG00000254337;4;3;0;0;0;1;4;3;4;4;10;6
ENSG00000254344;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000019549;699;621;971;648;924;1559;697;1172;393;717;431;487
ENSG00000254031;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000240724;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000172167;58;28;28;35;25;72;42;70;30;18;39;42
ENSG00000253489;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239261;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273978;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270682;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253103;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253499;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253622;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253750;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000240590;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253614;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000278193;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254201;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253842;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156469;100;81;70;69;76;142;87;134;90;51;75;69
ENSG00000254103;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000136982;76;49;40;47;63;85;64;143;28;30;55;47
ENSG00000276998;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000172172;282;191;186;255;270;470;256;426;249;198;166;302
ENSG00000254040;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253834;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248318;0;0;0;0;0;0;0;0;1;0;0;0
ENSG00000237061;0;0;0;1;0;0;0;0;1;0;0;0
ENSG00000254129;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272321;9;0;0;3;0;1;3;1;0;0;0;0
ENSG00000253471;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254247;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253795;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000136999;56;30;0;9;15;17;33;48;76;4;70;14
ENSG00000271349;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000253228;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253554;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253721;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164841;9;19;6;5;9;7;6;9;3;10;4;6
ENSG00000156804;20;53;78;49;26;35;27;49;122;212;64;90
ENSG00000253619;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000245330;1;0;0;0;0;0;1;0;0;0;0;0
ENSG00000253583;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253911;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000181171;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286282;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254084;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253814;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287788;0;0;0;0;0;0;0;0;1;5;0;0
ENSG00000132561;1313;765;3153;2129;1595;2858;1244;1824;683;1132;1399;1456
ENSG00000253967;0;0;3;0;0;0;0;0;0;2;0;0
ENSG00000254492;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156509;10;11;8;2;3;5;6;12;3;1;6;3
ENSG00000137575;1440;990;1021;1181;932;1570;1385;2109;1318;1284;1111;1362
ENSG00000253328;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000250929;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287942;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000255107;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254124;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155792;188;140;350;492;401;509;360;693;166;528;243;79
ENSG00000255531;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000282321;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250727;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253207;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254102;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000215114;211;151;168;161;162;207;162;292;222;151;157;235
ENSG00000120899;483;516;550;527;385;477;264;394;245;365;410;172
ENSG00000215288;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253845;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155097;473;450;348;432;321;505;532;746;706;521;388;560
ENSG00000104490;22;29;5;9;3;2;13;23;42;7;28;28
ENSG00000253564;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253885;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253942;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104537;0;0;0;0;0;0;0;0;2;0;0;0
ENSG00000023287;946;901;634;704;578;869;742;1119;1121;814;503;943
ENSG00000248599;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000240271;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253398;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000165078;0;1;0;0;0;0;0;0;0;0;1;0
ENSG00000253726;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254113;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000242970;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253495;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155087;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000263443;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254347;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000241961;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253717;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253454;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253991;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239917;0;0;0;0;0;0;0;0;0;0;0;1
ENSG00000164758;50;30;31;37;33;92;51;55;41;26;54;43
ENSG00000254041;0;0;0;0;0;0;0;2;0;0;0;0
ENSG00000241942;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272502;0;0;0;0;0;0;0;1;1;2;2;0
ENSG00000271219;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000121039;2514;1596;2174;3410;840;1061;1247;1804;1714;2267;1696;1160
ENSG00000164961;639;578;582;649;560;844;652;908;689;572;695;690
ENSG00000253821;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253644;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253556;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000282989;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230169;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253173;0;0;0;0;0;1;0;1;0;0;0;0
ENSG00000034677;515;540;395;467;375;483;457;741;498;556;335;399
ENSG00000253580;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272010;1;2;1;0;3;3;0;7;3;0;0;1
ENSG00000253322;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104388;1814;1555;1798;1912;1599;2538;1970;3205;2195;2327;1362;1804
ENSG00000255364;0;0;0;0;0;0;1;5;1;0;0;0
ENSG00000287819;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260368;1;1;0;3;2;1;3;4;2;0;4;2
ENSG00000254213;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000104375;189;165;94;149;88;151;165;279;141;120;106;154
ENSG00000147614;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286362;0;0;0;2;3;0;0;1;0;0;0;0
ENSG00000261087;2;9;0;2;3;4;0;4;6;2;5;0
ENSG00000286701;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283157;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254253;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254343;33;22;35;37;29;40;25;55;19;50;17;4
ENSG00000254334;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253629;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285890;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213873;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254275;0;0;0;0;0;0;0;0;2;1;0;0
ENSG00000253651;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253124;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254112;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248838;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253479;0;1;0;0;0;0;0;2;0;1;0;0
ENSG00000272479;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198846;69;35;6;12;10;15;9;9;26;13;25;105
ENSG00000153317;2804;1740;2307;2719;2134;2922;2654;4393;2132;2641;2235;2852
ENSG00000180828;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000253656;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000147676;10;137;0;0;3;6;0;0;5;7;1;0
ENSG00000253994;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000182674;0;2;0;1;1;2;0;6;0;0;3;1
ENSG00000213003;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287949;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000176853;1052;973;624;880;748;1094;1013;1631;1070;758;790;1146
ENSG00000253318;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253544;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155926;0;0;0;0;0;0;2;0;0;0;0;0
ENSG00000242206;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287736;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000046889;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287467;1;2;1;0;1;0;0;1;0;0;0;1
ENSG00000253111;0;0;0;0;2;0;1;0;0;0;0;0
ENSG00000254065;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000254037;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227514;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286034;4;4;0;0;0;1;2;2;2;4;1;1
ENSG00000184374;9;9;0;2;8;0;14;17;10;1;7;5
ENSG00000227753;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287230;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235165;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286937;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253756;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156787;74;59;37;80;54;89;79;92;49;51;58;62
ENSG00000287826;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000169946;158;98;67;90;118;161;230;356;134;99;183;334
ENSG00000254178;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253621;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253434;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253972;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253877;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254557;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000243939;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283686;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254294;0;0;0;0;0;0;0;0;0;0;1;2
ENSG00000254081;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000169439;1966;2194;1006;1727;1271;1701;1732;2607;2928;1332;1622;1279
ENSG00000255130;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000205038;3;0;0;1;1;0;0;2;0;0;6;2
ENSG00000253782;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000083307;1;136;0;0;1;0;1;0;0;0;0;0
ENSG00000254230;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000158106;13;23;1;3;1;8;0;10;4;3;6;5
ENSG00000225885;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254394;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000280725;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248231;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000147592;69;41;71;61;60;93;64;87;48;79;35;72
ENSG00000243761;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000067167;3449;3093;4887;4126;3576;6237;3710;5870;4172;5275;2477;4262
ENSG00000167656;0;5;0;0;0;0;0;0;0;0;0;0
ENSG00000254278;0;0;0;4;0;0;0;0;2;0;0;0
ENSG00000288067;0;0;0;0;0;0;0;0;0;0;0;1
ENSG00000140396;310;216;401;291;164;287;217;294;361;315;243;280
ENSG00000042832;3;9;8;5;0;1;0;9;11;17;10;8
ENSG00000255033;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253407;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164764;319;193;46;92;99;71;93;154;243;4;74;9
ENSG00000253672;0;0;0;0;0;0;1;0;0;0;0;0
ENSG00000184428;204;161;208;178;78;98;185;247;92;115;213;174
ENSG00000241105;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000241204;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104499;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271113;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253143;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253156;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270137;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253728;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234616;295;239;249;261;168;230;231;319;192;171;366;221
ENSG00000197353;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283992;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000179142;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253627;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000281641;3;4;0;5;1;5;0;10;1;3;2;1
ENSG00000277576;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287201;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253421;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000147655;3;1;22;23;5;14;7;16;2;19;0;0
ENSG00000254389;5;4;1;3;4;6;4;2;1;7;0;1
ENSG00000253715;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249917;0;0;1;0;0;0;0;0;0;0;0;0
ENSG00000240237;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253153;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000171045;30;35;53;46;23;30;24;50;40;44;43;20
ENSG00000126233;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223697;3;0;1;2;0;0;2;0;1;1;1;0
ENSG00000271240;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155897;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253259;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253593;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286535;4;0;1;0;0;1;3;5;1;0;0;0
ENSG00000254249;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000180155;63;67;42;38;48;57;63;84;50;83;235;131
ENSG00000286122;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284505;0;3;0;0;0;0;0;4;0;0;1;0
ENSG00000178764;156;166;78;119;102;119;82;190;167;122;209;133
ENSG00000286266;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253824;0;2;0;0;0;0;0;0;0;0;0;0
ENSG00000253992;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261710;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253286;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000259631;0;2;0;0;0;1;0;0;0;0;0;0
ENSG00000206144;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254227;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253868;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253470;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271560;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000147604;7664;5038;7322;7263;7244;11934;6971;11238;6695;6660;6719;8649
ENSG00000104324;245;249;197;302;149;263;270;423;334;327;334;214
ENSG00000136986;726;750;600;765;565;910;650;1002;717;725;561;657
ENSG00000253607;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000066855;321;262;249;278;323;503;349;514;265;292;263;396
ENSG00000255000;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287332;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253372;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000250563;1;0;0;0;1;0;0;0;0;0;0;1
ENSG00000253541;0;0;1;1;0;1;2;0;1;1;2;0
ENSG00000253668;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253841;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287677;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164796;2;13;8;4;2;9;8;10;1;13;1;6
ENSG00000160886;22;32;2;13;6;6;27;48;5;12;16;24
ENSG00000254348;0;0;0;0;0;0;0;0;1;0;2;0
ENSG00000254431;0;0;0;0;0;0;0;1;2;0;0;0
ENSG00000130193;108;86;50;84;52;75;51;77;95;51;102;74
ENSG00000164929;3;0;1;0;0;0;3;13;8;4;2;5
ENSG00000255325;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000167653;7;0;1;0;3;8;5;11;0;1;4;6
ENSG00000253949;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000172164;39;44;109;91;36;95;25;41;41;78;28;7
ENSG00000047249;527;495;336;437;402;662;580;972;629;461;561;473
ENSG00000254183;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000255206;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286946;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254150;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248720;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253806;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250290;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156831;128;125;95;106;91;171;120;214;129;88;122;140
ENSG00000240919;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000255366;0;2;0;4;3;0;5;1;2;2;0;0
ENSG00000181195;1;3;0;1;2;0;1;3;3;5;4;0
ENSG00000253679;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287479;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253282;0;0;4;1;0;0;0;2;0;1;0;9
ENSG00000182307;485;445;349;351;387;560;448;666;426;393;461;507
ENSG00000272037;0;2;3;0;1;1;0;3;0;0;0;0
ENSG00000240870;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156795;105;68;80;84;62;155;112;166;95;74;84;91
ENSG00000253923;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254332;8;7;14;15;14;21;15;18;16;19;10;11
ENSG00000248690;4;11;2;8;7;11;6;19;5;10;4;12
ENSG00000254241;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253373;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254209;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000104332;65;146;183;226;133;256;118;272;4;207;181;281
ENSG00000147573;9;171;1;2;10;20;6;17;2;3;4;18
ENSG00000147571;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000173334;163;182;133;171;95;158;130;148;108;83;125;142
ENSG00000253107;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000170961;128;114;79;128;233;534;579;1496;407;382;105;417
ENSG00000254008;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254388;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000253956;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156802;867;531;235;374;376;521;608;1064;447;188;545;556
ENSG00000253122;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239872;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222589;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000242079;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206661;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222546;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000264092;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207027;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000201761;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252264;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206950;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252035;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000199127;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252067;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000264788;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000240189;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239175;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000200719;0;0;0;0;0;0;2;0;0;0;0;0
ENSG00000252505;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000221616;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000199620;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000263794;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252735;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206871;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000238936;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000276685;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252710;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222099;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206867;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239039;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277418;0;0;0;0;1;0;0;0;0;0;0;0
ENSG00000199640;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000201316;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000263372;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206852;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000200986;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000201231;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000201763;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252358;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202265;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206975;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239580;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252210;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000212473;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000200714;0;1;1;6;0;0;2;3;0;0;1;0
ENSG00000222205;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206853;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222889;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277740;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207816;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000243532;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252594;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000275128;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223220;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252509;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206649;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239184;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000238808;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223293;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222231;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251904;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277063;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000265588;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207036;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206701;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202095;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202112;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284288;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000242315;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252935;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252755;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207215;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222416;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239211;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207378;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000200151;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000241550;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000276673;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207067;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202310;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000199667;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000212414;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000221387;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202399;0;2;0;0;0;2;0;0;0;0;0;0
ENSG00000221753;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252558;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252593;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206719;0;0;0;0;0;0;0;0;0;0;0;0
